lemma,definition,len_tokens,mean_log_freq,median_log_freq,miss_rate
object,a tangible and visible entity; an entity that can cast a shadow,6,-4.486581798757676,-4.401095092223672,0.0
main,most important element,2,-3.5807815993105208,-3.5807815993105208,0.0
obtained,come into possession of,2,-3.691899184852444,-3.691899184852444,0.0
specific,(sometimes followed by `to') applying to or characterized by or distinguishing something particular or special or unique,9,-4.0575728203793,-3.9580176178195297,0.0
approach,move towards,2,-3.8804720821045793,-3.8804720821045793,0.0
include,"have as a part, be made up out of",2,-3.05956867415657,-3.05956867415657,0.0
generally,usually; as a rule,2,-3.5864940365113815,-3.5864940365113815,0.0
described,give a description of,2,-3.6021602655875475,-3.6021602655875475,0.0
believe,accept as true; take to be true,4,-3.6648129602810444,-3.6364352465483174,0.0
library,a room where books are kept,3,-3.5319191048076157,-3.5568803145012162,0.0
regulation,an authoritative rule,2,-4.301478411733693,-4.301478411733693,0.0
clear,readily apparent to the mind,3,-4.052639972103496,-4.233341600984231,0.0
event,something that happens at a given place and time,5,-3.4430416860356177,-3.314971530733344,0.0
became,enter or assume a certain state or condition,5,-3.5720675056581,-3.451744154453868,0.0
medical,relating to the study or practice of medicine,4,-3.877644186683034,-3.8375393274726806,0.0
america,North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776,19,-4.070307817230103,-4.146130458827854,0.052631578947368474
got,come into the possession of something concrete or abstract,5,-3.894695267336928,-4.083529125728151,0.0
hundred,being ten more than ninety,2,-4.2674693413870886,-4.2674693413870886,0.0
sense,a general conscious awareness,3,-4.085139559271107,-4.551785986810862,0.0
movement,a change of position that does not entail a change of location,5,-3.8078038490371546,-3.4879936526788793,0.0
probably,with considerable certainty; without much doubt,4,-3.9530339075505134,-3.9398783130862505,0.0
step,any maneuver made as part of progress toward a goal,5,-3.864382854066188,-3.9347062253234997,0.0
close,at or within a short distance in space or time or having elements near each other,5,-3.5294107907577064,-3.6882253649082055,0.0
procedure,a particular course of action intended to achieve a result,6,-3.790980378826193,-3.499731240225747,0.0
fire,the event of something burning (often destructive),5,-4.033755043610995,-3.7235145872562287,0.0
training,activity leading to skilled behavior,4,-3.972112083990025,-3.848423385864183,0.0
personal,concerning or affecting a particular person or his or her private life and personality,7,-3.7276719318764657,-3.6864388094229286,0.0
element,an abstract part of something,3,-3.629522799732667,-3.6067067166288718,0.0
relationship,"a relation between people; (`relationship' is often used where `relation' would serve, as in `the relationship between inflation and unemployment', but the preferred usage of `relationship' is for human relations or states of relatedness)",17,-3.8868218668632646,-3.7338800762098225,0.0
usually,under normal conditions,2,-3.5810208136315502,-3.5810208136315502,0.0
seems,give a certain impression or have a certain outward aspect,5,-3.6968358678542366,-3.451744154453868,0.0
annual,completing its life cycle within a year,4,-3.459339359409694,-3.441795930774288,0.0
notice,"discover or determine the existence, presence, or fact of",5,-3.9488202485173125,-3.9236217153355026,0.0
established,brought about or set up or accepted; especially long established,6,-3.73574262091103,-3.7943399319063227,0.0
site,the piece of land on which something is located (or is to be located),5,-4.134322166220745,-3.885463015732428,0.0
distribution,(statistics) an arrangement of values of a variable showing their observed or theoretical frequency of occurrence,9,-3.9373654219852057,-4.003246291305312,0.0
april,the month following March and preceding May,4,-3.8446386521846394,-3.8097580139466465,0.0
administration,a method of tending to or managing the affairs of a some group of people (especially the group's business affairs),10,-3.6827984485758107,-3.54665586795827,0.0
lead,take somebody somewhere,3,-4.194814470449888,-4.607784637773433,0.0
complete,having every necessary or normal part or component or step,5,-3.5994104856465547,-3.72867176536601,0.0
england,a division of the United Kingdom,3,-4.273037625677216,-4.099090770016705,0.0
job,the principal activity in your life that you do to earn money,5,-3.7765198114241003,-3.5620603137056808,0.0
animal,a living organism characterized by voluntary movement,5,-4.3336212449628935,-4.455258653966519,0.0
turn,"change orientation or direction, also in the abstract sense",6,-3.740003915987236,-3.74089428146531,0.0
indian,a member of the race of people living in America when Europeans arrived,7,-3.7900377315349183,-3.8719985972098057,0.0
list,a database containing an ordered array of items (names or topics),7,-3.989557059940547,-4.163388226517647,0.0
equipment,an instrumentality needed for an undertaking or to perform a service,5,-4.158106198307008,-4.255429319808006,0.0
chief,most important element,2,-3.5807815993105208,-3.5807815993105208,0.0
journal,a daily written record of (usually personal) experiences and observations,7,-3.7831812843173203,-3.7340463092631038,0.0
gave,"cause to have, in the abstract sense or physical sense",5,-3.809420387732392,-3.726804374727235,0.0
related,being connected either logically or causally or by shared characteristics,5,-4.7370965695955345,-4.818188783201596,0.0
institution,an organization founded and united for a specific purpose,5,-4.056080470571151,-3.6006846202742917,0.0
length,the linear extent in space from one end to the other; the longest dimension of something that is fixed in place,9,-3.719102689124333,-3.6882253649082055,0.0
fall,descend in free fall under the influence of gravity,5,-4.174643336762193,-3.7657583833723502,0.0
role,the actions and activities assigned to or required or expected of a person or group,7,-3.728447090995048,-3.4714459941792764,0.0
direction,a line leading to a place or point,4,-3.364273501454396,-3.2502807112785255,0.0
share,assets belonging to or due to or contributed by an individual person or group,7,-3.7863076714520068,-3.5290667814624395,0.0
tree,a tall perennial woody plant having a main trunk and branches forming a distinct elevated crown; includes both gymnosperms and angiosperms,14,-4.6116917722027795,-4.411428168621553,0.0
wall,an architectural partition with a height and length greater than its thickness; used to divide or enclose an area or to support another structure,12,-4.030995914920323,-3.9371098542947878,0.0
congress,the legislature of the United States government,4,-3.3617609478284622,-3.223734611522457,0.0
run,"move fast by using one's feet, with one foot off the ground at any given time",8,-3.469175736716436,-3.484494430014085,0.0
station,a facility equipped with special equipment and personnel for a particular purpose,7,-3.9195854375625276,-3.750919194298784,0.0
demand,request urgently and forcefully,3,-4.988092805515191,-5.380402386677023,0.0
car,a motor vehicle with four wheels; usually propelled by an internal combustion engine,8,-4.33455967341577,-4.015490585567738,0.0
manner,how something is done or how it happens,3,-3.656206271207173,-3.6067067166288718,0.0
soon,in the near future,1,-3.6599339833866558,-3.6599339833866558,0.0
feel,undergo an emotional sensation or be in a particular state of mind,6,-4.018686470945556,-4.03094630780312,0.0
written,set down in writing in any of various ways,4,-3.5041170598818017,-3.4500644187511775,0.0
specie,coins collectively,2,-4.826850556856915,-4.826850556856915,0.0
island,a land mass (smaller than a continent) that is surrounded by water,6,-3.899501272139634,-3.5957190526841902,0.0
saw,cut with a saw,2,-3.7846576730319557,-3.7846576730319557,0.0
response,a result,1,-3.246448156348279,-3.246448156348279,0.0
attention,the process whereby a person concentrates on some features of the environment to the (relative) exclusion of others,8,-3.8917955099631074,-3.859628856118082,0.0
influence,a power to affect persons or events especially power based on prestige etc,9,-3.8640063417038664,-3.7235145872562287,0.0
stage,any distinct time period in a sequence of events,5,-3.6622779521520514,-3.7235145872562287,0.0
minute,a unit of time equal to 60 seconds or 1/60th of an hour,5,-3.3962208155765277,-3.5085947484020337,0.0
moment,a particular point in time,3,-3.1857526155341134,-3.2266473070413566,0.0
hold,"keep in a certain state, position, or activity; e.g.,",5,-3.3715341425932337,-3.4714459941792764,0.0
reported,made known or told about; especially presented in a formal account,7,-3.5404073689564335,-3.47842289272376,0.0
performance,a dramatic or musical entertainment,3,-4.5791138736430606,-4.568412082542589,0.0
direct,direct in spatial dimensions; proceeding without deviation or interruption; straight and short,8,-4.3175137806355055,-4.318855783205847,0.0
published,prepared and printed for distribution and sale,4,-3.886661356166868,-3.8304265014471914,0.0
really,in accordance with truth or fact or reality,4,-3.8746690424563313,-4.0268475851815575,0.0
sea,a division of an ocean or a large body of salt water partially enclosed by land,8,-3.8812905431675877,-3.566204087930509,0.0
military,of or relating to the study of the principles of warfare,4,-4.0886579988439475,-4.149012315301175,0.0
proposed,"make a proposal, declare a plan for something",5,-3.791139712855531,-3.6067067166288718,0.0
january,the first month of the year; begins 10 days after the winter solstice,7,-3.7459509956123287,-3.4684790091316726,0.0
additional,further or added,1,-3.924158676280254,-3.924158676280254,0.0
agent,an active and efficient cause; capable of producing a certain effect,7,-3.795502278753907,-3.8165230258512697,0.0
late,being or occurring at an advanced period of time or after a usual or expected time,7,-3.6145623830157745,-4.018811383326346,0.0
content,everything that is included in a collection and that is held or included in something,6,-3.774957135358184,-3.7430673224409237,0.0
opportunity,a possibility due to a favorable combination of circumstances,5,-4.005693374613278,-4.0333524435463755,0.0
limited,small in range or scope,3,-3.772292701526272,-3.685167661701583,0.0
army,a permanent organization of the military land forces of a nation or state,7,-3.5319316744854037,-3.6006846202742917,0.0
judgment,an opinion formed by judging something,4,-3.579249507429605,-3.6501362997732136,0.0
original,preceding all others in time or being as first made or performed,6,-3.659932664351661,-3.2958648459488487,0.0
french,of or pertaining to France or the people of France,4,-4.109130784677407,-3.8746925974919817,0.0
financial,involving financial matters,3,-3.890142562628585,-3.7837339350603996,0.0
bad,having undesirable or negative qualities,3,-4.280179946685868,-4.084729562984291,0.0
follows,"to travel behind, go after, come after",3,-3.583676382684146,-3.3328988001052893,0.0
code,a set of rules or principles or laws (especially written ones),7,-3.4101007945752593,-3.4389417637596598,0.0
consideration,the process of giving careful thought to something,5,-3.607609220050366,-3.451880293745415,0.0
motion,the use of movements (especially of the hands) to communicate familiar or prearranged signals,8,-4.345515167159154,-3.8827462959388597,0.0
door,a swinging or sliding barrier that will close the entrance to a room or building or vehicle,8,-4.129414814693964,-4.185268193321041,0.0
insurance,promise of reimbursement in the case of loss; paid to people or companies so concerned about hazards that they have made prepayments to an insurance company,13,-3.839116968492452,-3.669018672397251,0.0
play,participate in games or sport,3,-4.279747537491713,-4.322070311625975,0.0
arm,a human limb; technically the part of the superior limb between the shoulder and the elbow but commonly used to refer to the whole superior limb,14,-4.164487417719823,-4.255045284139324,0.0
post,the position where someone (as a guard or sentry) stands or is assigned to stand,7,-4.290308268994743,-4.118635158843914,0.0
sometimes,on certain occasions or in certain cases but not always,5,-3.496794143454662,-3.451744154453868,0.0
strong,having strength or power greater than average or expected,5,-3.6145218189803563,-3.6522139107173857,0.0
judge,determine the result of (a competition),3,-3.7781729963594475,-3.9236217153355026,0.0
official,a worker who holds or is invested with an office,4,-3.92084066024739,-3.7375084955488798,0.0
hope,expect and wish,2,-4.068605857319073,-4.068605857319073,0.0
living,the experience of being alive; the course of human events and activities,6,-3.695590000521617,-3.5401772020359874,0.0
yes,an affirmative,1,-4.749084537579809,-4.749084537579809,0.0
wife,a married woman; a man's partner in marriage,5,-3.7787293040613434,-4.071172508350013,0.0
red,of a color at the end of the color spectrum (next to orange); resembling the color of blood or cherries or tomatoes or rubies,12,-4.216904061355344,-3.941980877137352,0.08333333333333337
meet,come together,2,-3.4545575613568698,-3.4545575613568698,0.0
effective,producing or capable of producing an intended result or having a striking effect; -LewisMumford,7,-3.9107392235032554,-3.8165230258512697,0.0
sample,a small part of something intended as representative of the whole,6,-3.6785601268268793,-3.5521536412416133,0.0
december,the last (12th) month of the year,3,-3.195726253134954,-3.3403622282697816,0.0
base,use as a basis for; found on,3,-3.2793874403394665,-3.1042133217835985,0.0
began,take the first step or steps in carrying out an action,6,-3.4859917559971483,-3.5445068274615625,0.0
taking,the act of someone who picks up or takes something,5,-3.7117671287554486,-3.6067067166288718,0.0
trial,the act of testing something,3,-3.4184872921249756,-3.5227948198126358,0.0
blood,"the fluid (red in vertebrates) that is pumped through the body by the heart and contains plasma, blood cells, and platelets",11,-4.1859253593806125,-4.163388226517647,0.0
carried,"move while supporting, either in a vehicle or in one's hands or on one's body",5,-3.617806774501557,-3.518751132814213,0.0
fee,a fixed charge for a privilege or for professional services,5,-3.916718759389949,-3.933190681098418,0.0
acid,any of various water-soluble compounds having a sour taste and capable of turning litmus red and reacting with a base to form a salt,13,-4.300419474474248,-4.110480084795758,0.07692307692307687
soil,the state of being covered with unclean things,4,-3.8796544509062696,-3.5999887029304976,0.0
ten,being one more than nine,0,,,1.0
hospital,a health facility where patients receive treatment,5,-3.68772873212268,-3.6396382919670502,0.0
twenty,denoting a quantity consisting of 20 items or units,5,-4.1829602396558325,-3.9337666083415113,0.0
facility,a building or place that provides a particular service or is used for a particular industry,8,-3.484384189633354,-3.551287231834613,0.0
developed,being changed over time so as to be e.g. stronger or more complete or more useful,5,-3.51467169533652,-3.7452019159716126,0.0
james,a Stuart king of Scotland who married a daughter of Henry VII; when England and France went to war in 1513 he invaded England and died in defeat at Flodden (1473-1513),16,-4.313711303949512,-4.0576266724027175,0.0
discussion,an extended communication (often interactive) dealing with some particular topic,7,-4.063158616579598,-3.8653761528120736,0.0
felt,a fabric made of compressed matted animal fibers,6,-4.380836526243566,-4.485034173123667,0.0
technology,the practical application of science to commerce or industry,5,-3.7333178846158077,-3.602682493846423,0.0
representative,a person who represents others,3,-3.6353705304211066,-3.497680827105281,0.0
presented,give an exhibition of to an interested audience,4,-4.053474502601201,-4.207950009889043,0.0
amendment,the act of amending or correcting,3,-3.861695284411351,-4.077720584670675,0.0
knew,be cognizant or aware of a fact or a specific piece of information; possess knowledge or information about,9,-3.9659215815208313,-3.714561051191098,0.0
cut,separate with or as if with an instrument,2,-3.9480107562946944,-3.9480107562946944,0.0
industrial,of or relating to or resulting from industry,3,-3.7894969745628173,-3.5118638240724835,0.0
plaintiff,a person who brings an action in a court of law,5,-3.360120081930088,-3.2648429582633427,0.0
expense,amounts paid for goods and services that may be currently tax deductible (as opposed to capital expenditures),10,-3.8827470237205888,-3.6688509798119124,0.0
sound,appear in a certain way,3,-3.46847246979679,-3.451744154453868,0.0
needs,a condition requiring relief,3,-3.7673611244627576,-3.93413617259104,0.0
sent,100 senti equal 1 kroon in Estonia,4,-5.437965230310571,-5.635350388217328,0.25
thousand,the cardinal number that is the product of 10 and 100,3,-3.793040423836364,-3.458096824413902,0.0
looked,perceive with attention; direct one's gaze towards,5,-4.200580904778378,-3.8996036663034497,0.0
added,"make an addition (to); join or combine or unite with others; increase the quality, quantity, size or scope of",11,-3.9342930544619423,-3.6881401881093105,0.0
flow,the motion characteristic of fluids (liquids or gases),5,-3.9383606454671756,-3.8526235725426385,0.0
reading,the cognitive process of understanding a written linguistic message,6,-4.125074680100754,-4.043697197404755,0.0
top,the upper part of anything,3,-3.594270463947035,-3.8260334353150114,0.0
appeal,earnest or urgent request,3,-4.5222143470286404,-4.840562417979717,0.0
weight,the vertical force exerted by a mass as a result of gravity,6,-4.093806269866355,-4.093478109415239,0.0
passed,go across or through,1,-3.3328988001052893,-3.3328988001052893,0.0
writing,the act of creating written works,4,-3.5454719531301087,-3.562380315529952,0.0
minister,a person authorized to conduct religious worship,5,-4.10508342776726,-4.02036730093604,0.0
bond,an electrical force linking atoms,4,-4.078168976006323,-4.215344359626188,0.0
regard,deem to be,1,-5.023132463889888,-5.023132463889888,0.0
applied,put into service; make work or employ for a particular purpose or for its inherent or natural purpose,10,-3.589161174087964,-3.4530745827938665,0.0
included,"have as a part, be made up out of",2,-3.05956867415657,-3.05956867415657,0.0
physical,involving the body as distinguished from the mind or spirit,5,-3.997869278754769,-3.8309134596291083,0.0
produce,bring forth or yield,3,-3.968467854443148,-4.0045903316308795,0.0
across,to the opposite side,2,-3.801336759873216,-3.801336759873216,0.0
communication,the activity of communicating; the activity of conveying information,5,-3.955629643357716,-3.4714459941792764,0.0
final,occurring at or forming an end or termination,4,-3.791323074217248,-3.6765562482229903,0.0
chairman,the officer who presides at the meetings of an organization,4,-4.197289746121475,-3.602408530002778,0.0
employment,the state of being employed or having a job,3,-3.648732588978779,-3.746797737009766,0.0
address,(computer science) the code that identifies where a piece of information is stored,7,-3.934764545423049,-3.885463015732428,0.0
produced,bring forth or yield,3,-3.968467854443148,-4.0045903316308795,0.0
risk,expose to a chance of loss or damage,4,-4.165827997368481,-4.008995542816148,0.0
stand,be standing; be upright,2,-4.3828774763964615,-4.3828774763964615,0.0
boy,a youthful male person,3,-4.141789246115349,-3.986442345869833,0.0
placed,put into a certain place or abstract location,5,-3.6780423461959493,-3.5014905732576636,0.0
october,the month following September and preceding November,5,-4.118676407312659,-3.885170127397711,0.0
feature,a prominent attribute or aspect of something,4,-4.1272773010190225,-4.204829019934642,0.0
machine,any mechanical or electrical device that transmits or modifies energy to perform or assist in the performance of human tasks,11,-4.293142596111256,-4.202288556585746,0.0
leave,go away from a place,3,-3.3690194656971806,-3.3328988001052893,0.0
portion,something determined in relation to something that includes it,5,-3.6896638067522916,-3.6067067166288718,0.0
survey,consider in a comprehensive way,3,-3.775497810692313,-3.8619702176714945,0.0
particularly,to a distinctly greater extent or degree than is common,5,-3.780756263697408,-3.703446367745964,0.0
outside,outside a building,1,-3.5036780831937184,-3.5036780831937184,0.0
hard,not easy; requiring great physical or mental effort to accomplish or comprehend or endure,9,-4.176364237379842,-4.031405287165037,0.0
mr,a form of address for a man,3,-3.4168701174008156,-3.2271610031431237,0.0
indeed,in truth (often tends to intensify),4,-4.352223923741301,-4.1240105919678225,0.0
text,the words of something written,3,-3.6478002652607664,-3.6067067166288718,0.0
western,relating to or characteristic of the western parts of the world or the West as opposed to the eastern or oriental parts,10,-3.9123374410442984,-3.8406433776882634,0.0
equal,"having the same quantity, value, or measure as another",3,-3.621772489831034,-3.6668552926180396,0.0
today,the present time or age,3,-3.1694211469761018,-3.2682312529856636,0.0
september,the month following August and preceding October,5,-4.110193584382745,-3.8507678479899816,0.0
fine,being satisfactory or in satisfactory condition,3,-3.9823530869688697,-4.308874484210493,0.0
rest,something left after other parts have been taken away,5,-3.4500879020856963,-3.562703771971599,0.0
spirit,the vital principle or animating force within living things,6,-4.064452521821107,-3.739636849435517,0.0
justice,the quality of being just or fair,2,-3.8176461595442213,-3.8176461595442213,0.0
item,a distinct part that can be specified separately in a group of things that could be enumerated on a list,8,-4.087080445757959,-4.001567907685242,0.0
legal,established by or founded upon law or official or accepted rules,6,-4.151439428639577,-3.94588094320329,0.0
modern,belonging to the modern era; since the Middle Ages,5,-4.032289555943139,-3.855400457747453,0.0
normal,conforming with or constituting a norm or standard or level or type or social norm; not abnormal,9,-4.115934209696203,-4.3864768912967635,0.0
instance,an occurrence of something,2,-4.023951924256225,-4.023951924256225,0.0
determined,characterized by great determination,3,-4.074685144940072,-4.036176391322778,0.0
poor,deserving or inciting pity; ; ; - Galsworthy,4,-5.241056866511983,-4.912206829025567,0.25
civil,applying to ordinary citizens as contrasted with the military,5,-3.9871564156592685,-3.9869344058200245,0.0
staff,personnel who assist their superior in carrying out an assigned task,6,-4.280088713023174,-4.184208607923161,0.0
proceeding,(law) the institution of a sequence of steps by which legal judgments are invoked,7,-3.973129689704249,-3.7812768142942375,0.0
parent,a father or mother; one who begets or one who gives birth to or nurtures and raises a child; a relative who plays the role of guardian,12,-4.161204403264769,-3.8425503024400163,0.0
front,the side that is forward or prominent,3,-3.955208806407756,-3.9668138670320094,0.0
appear,give a certain impression or have a certain outward aspect,5,-3.6968358678542366,-3.451744154453868,0.0
box,a (usually rectangular) container; may have a lid,4,-4.552439483512178,-4.741263874493517,0.0
conference,a prearranged meeting for consultation or exchange of information or discussion (especially one with a formal agenda),9,-4.420401393422995,-3.866744690580626,0.0
latter,referring to the second of two things or persons mentioned (or the last one or ones of several),8,-3.4747236057988324,-3.3322216901778368,0.0
beginning,the event consisting of the start of something,4,-3.9514549420869276,-3.8240326945338556,0.0
heard,detected or perceived by the sense of hearing,4,-4.266187891961946,-4.247818596793495,0.0
grant,let have,1,-3.5288774244887784,-3.5288774244887784,0.0
trust,have confidence or faith in,2,-4.139823040177624,-4.139823040177624,0.0
farm,workplace consisting of farm buildings and cultivated land as a unit,7,-4.147496891522709,-3.8399724249630585,0.0
cross,travel across or pass over,2,-5.750258660489552,-5.750258660489552,0.0
medium,a means or instrumentality for storing or communicating information,5,-4.147072355067147,-3.9884131975725325,0.0
sure,having or feeling no doubt or uncertainty; confident and assured,5,-4.344639235876893,-4.551545269922413,0.0
iii,the cardinal number that is the sum of one and one and one,4,-3.602140086013393,-3.5136977725478493,0.0
extent,the point or degree to which something extends,4,-3.7979398519460768,-3.655076542187418,0.0
girl,a young woman,2,-3.4507582712388194,-3.4507582712388194,0.0
difficult,not easy; requiring great physical or mental effort to accomplish or comprehend or endure,9,-4.176364237379842,-4.031405287165037,0.0
george,Christian martyr; patron saint of England; hero of the legend of Saint George and the Dragon in which he slew a dragon and saved a princess (?-303),14,-4.567993796314293,-4.6170039284260085,0.0
offer,"make available or accessible, provide or furnish",5,-3.9041155513919605,-3.590710639596743,0.0
recent,new,1,-2.804184348111488,-2.804184348111488,0.0
longer,for more time,1,-2.731506179768377,-2.731506179768377,0.0
culture,a particular society at a particular time and place,5,-3.324331353030934,-3.48048604078643,0.0
aid,give help or assistance; be of service,4,-3.4813809498971704,-3.450049359499836,0.0
credit,approval,1,-4.2282916631050105,-4.2282916631050105,0.0
firm,the members of a business organization that owns or operates one or more establishments,6,-3.631897112402532,-3.479565624056848,0.0
detail,an isolated fact that is considered separately from the whole,5,-4.105520973706546,-3.8619702176714945,0.0
former,referring to the first of two things or persons mentioned (or the earlier one or ones of several),8,-3.4992408043579593,-3.389302324290785,0.0
august,the month following July and preceding September,5,-4.074271520420107,-3.8298126923255236,0.0
copy,a reproduction of a written record (e.g. of a legal or school record),6,-3.7894099976436095,-3.678163151744191,0.0
needed,necessary for relief or supply,3,-3.7244039042853214,-3.642938184716113,0.0
involved,connected by participation or association or use,4,-3.935325509839449,-3.9094499671863003,0.0
likely,has a good chance of being the case or of coming about,4,-3.340786307196368,-3.1462536859538677,0.0
scale,an ordered reference standard,3,-3.4548206723537587,-3.5309516261376026,0.0
mass,the property of a body that causes it to have weight in a gravitational field,6,-3.8359260951897505,-3.485605152284223,0.0
experiment,the act of conducting a controlled test or investigation,5,-3.758225645816637,-3.920454233709097,0.0
characteristic,typical or distinctive,2,-4.518553115559111,-4.518553115559111,0.0
investment,the act of investing; laying out money or capital in an enterprise with the expectation of profit,8,-3.9730351994820143,-3.9991518710325176,0.0
middle,an area that is approximately central within some larger region,5,-3.5925749413794477,-3.681143784433036,0.0
connection,a relation between things or events (as in the case of one causing the other or sharing features with it),7,-3.792906029238489,-3.7235145872562287,0.0
turned,moved around an axis or center,3,-3.9863012860815306,-3.8613404979057093,0.0
german,of or pertaining to or characteristic of Germany or its people or language,5,-4.032320539754627,-3.8526235725426385,0.0
brother,a male with the same parents as someone else,4,-3.981828807991949,-3.9865226047987683,0.0
ship,a vessel that carries passengers or freight,4,-4.13158577290225,-4.094460447900585,0.0
limit,the greatest possible degree of something,4,-3.462178607763531,-3.536954351696251,0.0
alone,without any others being included or involved,3,-3.688989402260354,-3.717774710626506,0.0
beyond,farther along in space or time or degree,5,-3.3808460370004503,-3.629092919784056,0.0
publication,a copy of a printed work offered for distribution,5,-3.7400621184255236,-3.84322551827281,0.0
simple,having few parts; not complex or complicated or involved,4,-4.118429124181284,-3.899041929841496,0.0
move,"change location; move, travel, or proceed, also metaphorically",7,-4.068235777128276,-3.9687479792051534,0.0
voice,the distinctive quality or pitch or condition of a person's speech,6,-3.967975466503922,-3.849210323968875,0.0
consider,deem to be,1,-5.023132463889888,-5.023132463889888,0.0
proper,marked by suitability or rightness or appropriateness,4,-5.26204798155967,-5.467512345236688,0.0
instead,"in place of, or as an alternative to",2,-3.622561986244803,-3.622561986244803,0.0
significant,important in effect or meaning,3,-3.5384260153100233,-3.4299041148981786,0.0
appears,give a certain impression or have a certain outward aspect,5,-3.6968358678542366,-3.451744154453868,0.0
lost,no longer in your possession or control; unable to be found or recovered,6,-3.747110197729056,-3.7246988029241854,0.0
followed,"to travel behind, go after, come after",3,-3.583676382684146,-3.3328988001052893,0.0
california,a state in the western United States on the Pacific; the 3rd largest state; known for earthquakes,9,-3.429099545943995,-3.2590812525846715,0.0
attempt,make an effort or attempt,3,-3.5562295706857356,-3.7095765543387995,0.0
deal,act on verbally or in some form of artistic expression,5,-4.133764651600513,-3.9354126671739897,0.0
potential,the inherent capacity for coming into being,3,-3.961683843624984,-3.8747156835335916,0.0
estate,everything you own; all of your assets (whether real property or personal property) and liabilities,7,-3.7412121594915746,-3.7298142276872324,0.0
distance,the property created by the space between two objects or points,5,-3.6226723726346473,-3.6882253649082055,0.0
exchange,chemical process in which one atom or ion or group changes places with another,7,-3.669160364076439,-3.377486084247854,0.0
inch,a unit of length equal to one twelfth of a foot,5,-3.9268699215290375,-3.754357411652996,0.0
robert,United States parliamentary authority and author (in 1876) of Robert's Rules of Order (1837-1923),8,-3.551054382180234,-3.4891542599048244,0.0
nearly,(of actions or states) slightly short of or not quite accomplished; all but,6,-3.6663175648450603,-3.6661098736270423,0.0
pattern,a perceptual structure,2,-4.4387338191551615,-4.4387338191551615,0.0
associated,make a logical or causal connection,4,-4.134084633287825,-4.215905873948095,0.0
expected,considered likely or probable to happen or arrive,5,-4.228143793004494,-4.35056817803284,0.0
collection,several things grouped together or considered as a whole,6,-3.500827716225263,-3.4762262323842745,0.0
dollar,the basic monetary unit in many countries; equal to 100 cents,7,-3.6670034375472054,-3.587633881492857,0.0
error,a wrong action attributable to bad judgment or ignorance or inattention,7,-4.387860223023433,-4.089144411502751,0.0
branch,a division of some larger or more complex organization,4,-3.640768081823374,-3.642747690735489,0.0
rock,a lump or mass of hard consolidated mineral matter,6,-4.144108591701539,-4.009040787005725,0.0
earth,the 3rd planet from the sun; the planet we live on,4,-4.317888468809195,-4.358823213085143,0.0
live,inhabit or live in; be an inhabitant of,3,-4.592062527103349,-4.4248802934903555,0.0
pass,go across or through,1,-3.3328988001052893,-3.3328988001052893,0.0
feeling,the experiencing of affective and emotional states,4,-4.020682427213626,-4.021502338091819,0.0
finally,after an unspecified period of time or an especially long delay,6,-3.7973049330516875,-3.5447444951712885,0.0
protection,the activity of protecting someone or something,4,-3.8594389385985464,-3.862670937736393,0.0
lake,a body of (usually fresh) water surrounded by land,6,-3.826968600438184,-3.5908218619637173,0.0
france,a republic in western Europe; the largest country wholly in Europe,7,-3.829786928936179,-3.9184289436393396,0.0
capacity,capability to perform or produce,3,-4.159488895071048,-4.255429319808006,0.0
basic,pertaining to or constituting a base or basis,4,-4.360927162897517,-4.09027130175383,0.0
improvement,a change for the better; progress in development,4,-3.394875777247368,-3.2978308263077425,0.0
lot,(often followed by `of') a large number or amount or extent,6,-3.522977970822487,-3.4468308265294625,0.0
circumstance,a condition that accompanies or influences some event or activity,5,-3.9472934007343823,-3.7235145872562287,0.0
cover,provide with a covering or cause to be covered,4,-3.715849451512472,-3.733467647895181,0.0
european,of or relating to or characteristic of Europe or the people of Europe,5,-3.8836333694010676,-3.9184289436393396,0.0
bring,take something or somebody with oneself somewhere,4,-4.047787531994635,-4.107245677201153,0.0
chemical,relating to or used in chemistry,3,-4.03215145415741,-4.382062097420942,0.0
wood,the hard fibrous lignified substance under the bark of trees,6,-5.028404861638548,-4.430802768434685,0.0
contact,close interaction,2,-3.932648075834172,-3.932648075834172,0.0
behind,in or to or toward the rear,1,-4.494423324549361,-4.494423324549361,0.0
observed,discovered or determined by scientific observation,4,-4.112540558628771,-3.9731274907334844,0.0
institute,set up or lay the groundwork for,3,-4.371200005646917,-4.04760191603762,0.0
request,express the need or desire for; ask for,4,-3.849145473879125,-3.9273958898557684,0.0
principal,most important element,2,-3.5807815993105208,-3.5807815993105208,0.0
understand,know and comprehend the nature or meaning of,4,-3.975159592143488,-3.7357754269136523,0.0
finding,"the act of determining the properties of something, usually by research or calculation",7,-3.637711830502067,-3.6067067166288718,0.0
loan,the temporary provision of money (usually at interest),5,-3.703310448843554,-3.6031718645023765,0.0
wide,having great (or a certain) extent from one side to the other,4,-3.4472027050264495,-3.437671538091074,0.0
november,the month following October and preceding December,5,-4.098761428121513,-3.821800857083679,0.0
seemed,give a certain impression or have a certain outward aspect,5,-3.6968358678542366,-3.451744154453868,0.0
metal,any of several chemical elements that are usually shiny solids that conduct heat or electricity and can be formed into sheets etc.,12,-4.06170537859356,-3.960441442760609,0.0
