lemma,definition,len_tokens,mean_log_freq,median_log_freq,miss_rate
spinacia,spinach,1,-5.473384205588805,-5.473384205588805,0.0
kinswoman,a female relative,2,-4.072729428743379,-4.072729428743379,0.0
sandbagged,treat harshly or unfairly,3,-5.479463938031905,-5.878561879844679,0.0
disorientating,cause to be lost or disoriented,3,-4.888054238353333,-4.386786169896503,0.0
saleslady,a woman salesperson,2,-4.402178081145031,-4.402178081145031,0.0
transshipped,transfer for further transportation from one ship or conveyance to another,4,-4.325148722521264,-3.976494983427252,0.0
quaffed,to swallow hurriedly or greedily or in one draught,4,-5.9392965949123315,-6.103303616193417,0.0
ceratopogonidae,biting midges; sand flies,4,-4.921419552362712,-4.630323310269448,0.0
circumnavigating,"travel around, either by plane or ship",3,-3.7960492278744145,-3.7012280100604262,0.0
taximeter,a meter in a taxi that registers the fare (based on the length of the ride),7,-4.1812907563585275,-4.233190917604574,0.0
olecranon,process of the ulna that forms the outer bump of the elbow and fits into the fossa of the humerus when the arm is extended,11,-4.947436995031344,-4.786668785071691,0.09090909090909094
reata,a long noosed rope used to catch animals,6,-3.8347620661142705,-3.6875992540864435,0.16666666666666663
fervency,feelings of great warmth and intensity,4,-4.36072034622038,-4.475130051090602,0.0
belligerently,with hostility; in a belligerent hostile manner,4,-5.296705575139569,-5.33406474858129,0.0
decriminalised,make legal,2,-3.3468647577438335,-3.3468647577438335,0.0
sortes,examine in order to test suitability,4,-4.162699800458134,-4.064384064481329,0.0
refutable,able to be refuted,2,-4.878528436382803,-4.878528436382803,0.0
septation,the division or partitioning of a cavity into parts by a septum,5,-4.603403919220179,-4.798592106189353,0.0
prefigure,imagine or consider beforehand,3,-4.725962042764512,-4.529802634587513,0.0
siwan,the ninth month of the civil year; the third month of the ecclesiastical year in the Jewish calendar (in May and June),11,-3.9136017214205223,-3.7171904622934924,0.0
bethink,cause oneself to consider something,3,-3.8352736589699745,-3.819810554034754,0.0
adventitia,an enveloping or covering membrane or layer of body tissue,6,-4.530641543449527,-4.343146542117022,0.0
tsarina,the wife or widow of a czar,3,-5.03434157511712,-5.091654574298647,0.0
matman,combatant who tries to throw opponent to the ground,5,-4.477590237173622,-4.402883753754722,0.0
infundibulum,any of various funnel-shaped parts of the body (but especially the hypophyseal stalk),7,-4.557032190571759,-3.9029156937832714,0.1428571428571429
immunise,law: grant immunity from prosecution,4,-4.363996429119638,-4.465859050458909,0.0
jittering,undergoing small rapid variations,4,-4.4034631980269525,-4.406244319031589,0.0
potsherd,a shard of pottery,2,-5.268451001604552,-5.268451001604552,0.0
apprenticing,be or work as an apprentice,2,-4.1132766658695985,-4.1132766658695985,0.0
cotinus,smoke trees,2,-4.17984087887403,-4.17984087887403,0.0
amorpha,any plant of the genus Amorpha having odd-pinnate leaves and purplish spicate flowers,7,-4.684820496491817,-4.197558356532572,0.2857142857142857
brazilwood,heavy wood of various brazilwood trees; used for violin bows and as dyewoods,9,-4.499232315367899,-4.071802526079928,0.11111111111111116
priggish,exaggeratedly proper,2,-5.970425005173188,-5.970425005173188,0.0
serried,(especially of rows as of troops or mountains) pressed together,6,-3.996492064628086,-3.9603794179289777,0.0
wanly,in a weak or pale or languid manner,4,-5.133009102715535,-4.824727516914657,0.0
regales,provide with choice or abundant food or drink,5,-4.039864655917784,-3.826101289736776,0.0
nonimmune,(often followed by `to') likely to be affected with,4,-4.035375943844452,-3.9772897278721913,0.0
careworn,showing the wearing effects of overwork or care or suffering; ; ; ; - Charles Dickens,8,-4.457527313933193,-4.1923093290921045,0.0
actitis,a genus of Scolopacidae,2,-6.2597906493859625,-6.2597906493859625,0.0
abstractedly,in an absentminded or preoccupied manner,3,-5.963693551703403,-6.08497345988307,0.0
precessing,move in a gyrating fashion,3,-5.105906346376547,-4.105314551762547,0.0
nonmaterial,not consisting of matter,2,-4.358922389786608,-4.358922389786608,0.0
elsass,a region of northeastern France famous for its wines,5,-4.183042722985986,-3.940607600667166,0.0
walloping,(used informally) very large,3,-4.1079688864862165,-3.5496338597257213,0.0
lacrimation,shedding tears,2,-4.716060229960822,-4.716060229960822,0.0
charlock,weedy Eurasian plant often a pest in grain fields,7,-4.733876776003187,-4.622808949391815,0.0
unbent,straighten up or out; make straight,3,-4.415875949539217,-4.25411312536014,0.0
ferocactus,genus of nearly globular cacti of Mexico and southwestern United States: barrel cacti,10,-4.61180550041796,-4.921065459641007,0.0
tonsure,the shaved crown of a monk's or priest's head,5,-4.648007059816424,-4.734382711548155,0.0
anarchical,without law or control,2,-3.3657308489754505,-3.3657308489754505,0.0
frolicsome,given to merry frolicking,2,-4.842449382165698,-4.842449382165698,0.0
pentavalent,having a valence of five,1,-5.885704152442941,-5.885704152442941,0.0
cyprinid,soft-finned mainly freshwater fishes typically having toothless jaws and cycloid scales,9,-5.164254332416927,-4.822594229383189,0.11111111111111116
canalization,the production of a canal or a conversion to canals,4,-4.400865478482754,-4.539997971312566,0.0
factuality,the quality of being actual or based on fact,4,-3.77195879353133,-3.7342854138754538,0.0
overrate,make too high an estimate of,3,-3.449641416237353,-3.2218402272207234,0.0
jubilantly,in a joyous manner,2,-5.0789072227860075,-5.0789072227860075,0.0
bitt,a strong post (as on a wharf or quay or ship for attaching mooring lines),8,-4.40677763359816,-4.389365430971029,0.0
patriotically,in a patriotic manner,2,-4.746131664124408,-4.746131664124408,0.0
ramee,tall perennial herb of tropical Asia with dark green leaves; cultivated for the fiber from its woody stems that resembles flax,14,-4.732377385847784,-4.6145976483132465,0.0
misleader,someone who leads astray (often deliberately),5,-4.554431741433001,-3.8855063228086397,0.0
haziness,vagueness attributable to being not clearly defined,4,-5.04122460507676,-4.801252784530584,0.0
jeopardises,pose a threat to; present a danger to,4,-4.3414724917356295,-4.42107500952657,0.0
ritualism,the study of religious or magical rites and ceremonies,5,-4.475705517504209,-4.695280490238882,0.0
diffracting,undergo diffraction,2,-5.471571224694912,-5.471571224694912,0.0
activeness,the state of being active,2,-3.3794962047328703,-3.3794962047328703,0.0
stolidly,in a stolid manner,2,-5.66305738161725,-5.66305738161725,0.0
tonicity,"the elastic tension of living muscles, arteries, etc. that facilitate response to stimuli",9,-4.528066083005466,-4.715201804273698,0.0
phyletic,of or relating to the evolutionary development of organisms,4,-4.507297735103071,-4.821534964389155,0.0
throned,sit on the throne as a ruler,2,-4.794222150535013,-4.794222150535013,0.0
haemagglutination,agglutination of red blood cells,4,-4.461267305663828,-3.795556604107505,0.0
decimates,"kill one in every ten, as of mutineers in Roman armies",5,-4.751239075116332,-4.27343545617277,0.0
prefigures,imagine or consider beforehand,3,-4.725962042764512,-4.529802634587513,0.0
chastely,in a chaste and virtuous manner,3,-5.504022919129952,-5.9130360623328775,0.0
deodorizes,eliminate the odor from,2,-4.9289394599320655,-4.9289394599320655,0.0
basser,having or denoting a low vocal or instrumental range,5,-4.373267041684656,-4.564864837058483,0.0
toxostoma,thrashers,1,-5.740652182732136,-5.740652182732136,0.0
sanicula,chiefly American herbs: sanicle,4,-4.547525766329947,-4.617107487243583,0.25
leonberg,a large dog (usually with a golden coat) produced by crossing a St Bernard and a Newfoundland,10,-4.151501292537242,-3.997504249341447,0.0
anomic,socially disoriented,2,-6.168075875429622,-6.168075875429622,0.0
extraditing,hand over to the authorities of another country,3,-3.5786566805178164,-3.538039381496042,0.0
vinegary,tasting or smelling like vinegar,3,-4.8718085967850335,-4.818091708418282,0.0
strangulated,kill by squeezing the throat of so as to cut off the air,5,-4.316975955336102,-4.27343545617277,0.0
affably,in an affable manner,2,-5.431532746785642,-5.431532746785642,0.0
tadorna,sheldrakes,1,-6.77832509764938,-6.77832509764938,0.0
cinching,tie a cinch around,2,-5.232827780860303,-5.232827780860303,0.0
hexameter,a verse line having six metrical feet,4,-4.580948960220816,-4.2625416123646085,0.0
dodonaea,a genus of tropical shrub or tree,4,-4.664729687643721,-4.8023106589669,0.0
tunga,a genus of Siphonaptera,2,-6.162865185194194,-6.162865185194194,0.0
ullr,(Norse mythology) one of the Aesir known for his beauty and skill with bow and skis; son of Sif and stepson of Thor,12,-5.0933587606771376,-5.162641442727036,0.08333333333333337
rowdiness,rowdy behavior,2,-5.119769182508502,-5.119769182508502,0.0
untruthfulness,the quality of being untruthful,2,-5.205854185097305,-5.205854185097305,0.0
schizachyrium,overlaps the genus Andropogon,3,-5.794106311980919,-5.133832000962029,0.0
macoun,similar to McIntosh; juicy and late-ripening,4,-4.8235537596925875,-5.192102575264498,0.25
haemophiliac,someone who has hemophilia and is subject to uncontrollable bleeding,5,-4.899864013951685,-5.029409300740971,0.0
runed,"move fast by using one's feet, with one foot off the ground at any given time",8,-3.528547340116895,-3.779846839410002,0.0
carthamus,safflower,1,-6.518258166454168,-6.518258166454168,0.0
deputising,act as a substitute,2,-4.120371448388587,-4.120371448388587,0.0
transmutes,change in outward structure or looks,4,-3.97686371167877,-3.6178611261323574,0.0
joyriding,ride in a car with no particular goal and just for the pleasure of it,5,-3.9405141973073774,-3.9010595929468557,0.0
pimpinella,anise,1,-6.25847335562693,-6.25847335562693,0.0
aggrandisement,the act of increasing the wealth or prestige or power or scope of something,7,-4.06323608804685,-3.7533453943550814,0.0
lappish,any of the languages spoken by the Lapps and generally assumed to be Uralic languages,7,-4.515678707439775,-4.2181425421862055,0.1428571428571429
sinuosity,having curves,1,-4.546502283011631,-4.546502283011631,0.0
seriatim,in a series; one after another,1,-3.5612467541115236,-3.5612467541115236,0.0
anorexigenic,causing loss of appetite,3,-4.267429704486466,-3.819810554034754,0.0
enroled,register formally as a participant or member,4,-3.971119993227503,-3.854858953674688,0.0
reniform,(of a leaf or bean shape) resembling the shape of kidney,6,-4.606142381628429,-4.403707714739281,0.0
glabella,a smooth prominence of the frontal bone between and above the eyebrows; the most forward projecting point of the forehead in the midline at the level of the supraorbital ridges,13,-4.8432562571798305,-4.518191083450022,0.07692307692307687
volcanically,by or like volcanoes,1,-5.117242427656432,-5.117242427656432,0.0
didelphis,type genus of the family Didelphidae,4,-3.851364938473788,-3.290189668650577,0.25
parricide,someone who kills his or her parent,3,-3.9655967704430153,-3.8855063228086397,0.0
hypercalcaemia,the presence of abnormally high levels of calcium in the blood; usually the result of excessive bone resorption in hyperparathyroidism or Paget's disease,14,-4.648890607939265,-4.338952013223551,0.0
ullage,the amount that a container (as a wine bottle or tank) lacks of being full,7,-4.034044702537064,-4.2231919320019005,0.0
penter,closely confined,2,-5.302168240218311,-5.302168240218311,0.0
disembowel,remove the entrails of,2,-5.30466407897007,-5.30466407897007,0.0
lorded,make a lord of someone,3,-3.6705745968414667,-3.8855063228086397,0.0
grandness,a prominent status,2,-4.309346130322523,-4.309346130322523,0.0
watercolorist,a painter who paints with watercolors,3,-4.899662419813303,-4.959734134763486,0.0
nullifier,an advocate of nullification; someone who believes that a state can resist federal laws,8,-4.277434173988095,-3.8873152198874448,0.0
aztecan,the Uto-Aztecan language spoken by the Aztec,4,-4.420084959922188,-4.273582087735274,0.25
wounder,put in a coil,2,-4.312939502103203,-4.312939502103203,0.0
reproves,take to task,2,-3.625991620595835,-3.625991620595835,0.0
strewing,the act of scattering,2,-4.562084711681109,-4.562084711681109,0.0
duse,Italian actress best known for her performances in tragic roles (1858-1924),7,-4.011463775440518,-3.8306468089538286,0.0
cocytus,(Greek mythology) a river in Hades that was said to be a tributary of the Acheron,7,-5.000113764209849,-5.162641442727036,0.0
creatin,an amino acid that does not occur in proteins but is found in the muscle tissue of vertebrates both in the free form and as phosphocreatine; supplies energy for muscle contraction,15,-4.329434098789809,-4.344454819555326,0.0
zigzagged,travel along a zigzag path,3,-4.4936322397734,-4.031387356716368,0.0
racier,full of zest or vigor,3,-5.003575849895433,-5.779332644871472,0.0
prosperously,in the manner of prosperous people,3,-4.328604268222711,-4.285579388566687,0.0
specializer,an expert who is devoted to one occupation or branch of learning,5,-4.311283231701848,-4.095117699118319,0.0
propounds,"put forward, as of an idea",3,-3.7729891665347015,-3.6694080589815634,0.0
juglandaceae,trees having usually edible nuts: butternuts; walnuts; hickories; pecans,8,-4.971352225094725,-5.170275836595343,0.0
reconquered,conquer anew,2,-5.617169657022398,-5.617169657022398,0.0
curtsied,bend the knees in a gesture of respectful greeting,5,-4.950851865611031,-4.754397870696709,0.0
straggle,wander from a direct or straight course,4,-4.215577707893957,-4.006993284525748,0.0
mussy,dirty and disorderly,2,-5.3147593200670125,-5.3147593200670125,0.0
simoleons,informal terms for money,3,-3.8400737547004944,-3.487572659560119,0.0
recreant,an abject coward,2,-5.868732339117193,-5.868732339117193,0.0
ruckle,"make a hoarse, rattling sound",4,-4.673293507775994,-4.616817643603188,0.0
gynarchy,a political system governed by a woman,4,-3.837922724631401,-3.5640961116651626,0.0
commelinaceae,large widely distributed family of chiefly perennial herbs or climbers: spiderworts,9,-4.977514031957064,-4.83101177799055,0.0
mewing,cry like a cat,2,-4.237335242836364,-4.237335242836364,0.0
incontrovertibly,in an obvious and provable manner,3,-5.122410738624105,-4.578195316438598,0.0
expiated,make amends for,2,-4.341479323093636,-4.341479323093636,0.0
bionomics,the branch of biology concerned with the relations between organisms and their environment,6,-4.089796451247705,-4.095117699118319,0.16666666666666663
apportionable,capable of being distributed,2,-4.693078022850898,-4.693078022850898,0.0
thyroxin,hormone produced by the thyroid glands to regulate metabolism by controlling the rate of oxidation in cells,10,-4.450985893248986,-4.6646199415906695,0.0
blustered,"blow hard; be gusty, as of wind",4,-4.595494390809703,-4.13181177447116,0.0
whapping,hit hard,2,-3.7122478824939558,-3.7122478824939558,0.0
palaeobotany,the study of fossil plants,3,-4.0313708835513,-3.8191752586955503,0.0
lambast,beat with a cane,2,-4.685826532846654,-4.685826532846654,0.0
imputable,capable of being assigned or credited to,3,-4.3099663266274755,-4.5551442677112455,0.0
outwits,beat through cleverness and wit,3,-5.240968987680078,-4.9887338010690705,0.0
prexy,the head administrative officer of a college or university,5,-3.684997760062079,-3.649828180064899,0.0
callouses,make insensitive or callous; deaden feelings or morals,6,-5.156919242169492,-5.1280576164265,0.0
crookedness,a tortuous and twisted shape or position,4,-4.833558490900238,-4.547248779149916,0.0
qabala,an esoteric or occult matter resembling the Kabbalah that is traditionally secret,7,-5.1149800732759205,-5.52164229944,0.0
perejil,a small uninhabited Mediterranean islet claimed by both Morocco and Spain,7,-4.758314378641073,-4.799554699197092,0.0
evicts,expel or eject without recourse to legal process,5,-4.919575662479294,-5.648313126620408,0.0
hydroplaning,glide on the water in a hydroplane,3,-5.27659006897666,-5.4415427651642485,0.0
unselfconscious,not self-conscious,1,,,1.0
azotemia,accumulation in the blood of nitrogenous waste products (urea) that are usually excreted in the urine,9,-4.932007408282197,-5.077597258958064,0.0
sanguinaria,one species: bloodroot,2,-5.6765248003261535,-5.6765248003261535,0.0
americanize,make American in character,3,-3.417445774554413,-3.3642904121950665,0.0
praya,colonial siphonophore of up to 130 ft long,4,-4.139852686609159,-4.183445615820527,0.25
coarsened,made coarse or crude by lack of skill,5,-4.302798891830969,-4.2231919320019005,0.0
deformational,relating to or causing change in either shape or size of a material body or geometric figure,9,-3.9479645127746275,-3.7118733366205157,0.0
manured,"spread manure, as for fertilization",3,-5.190767825975139,-5.513498626702605,0.0
seiurus,ovenbirds and water thrushes,3,-5.507784702029539,-5.827118047241273,0.0
candelabrum,branched candlestick; ornamental; has several lights,5,-4.535805868700154,-4.095117699118319,0.0
bifid,divided into two lobes,2,-5.221334449357583,-5.221334449357583,0.0
angevine,a resident of Anjou,2,-5.244092574390109,-5.244092574390109,0.0
mannikin,a person who is very small but who is not otherwise deformed or abnormal,5,-4.548045370577146,-4.0418751738484024,0.0
bareness,a bleak and desolate atmosphere,3,-5.440595908448494,-5.732587885851968,0.0
novocain,procaine administered as a hydrochloride (trade name Novocain),6,-5.334426612849341,-5.405618791480835,0.0
shamefaced,extremely modest or shy; - H.O.Taylor,3,-4.863958397379952,-5.067576632922093,0.0
spoilsport,someone who spoils the pleasure of others,4,-4.3906830490740525,-4.183813190756402,0.0
bittering,make bitter,2,-4.066257200666657,-4.066257200666657,0.0
puku,an African antelope closely related to the waterbuck,5,-4.97652212817762,-4.595491426180301,0.0
uropathy,any pathology of the urinary tract,3,-5.005024509674438,-4.90248667108771,0.0
alisma,small genus of aquatic or semiaquatic plants,5,-4.310662856313483,-4.377336587199905,0.19999999999999996
perspicuity,clarity as a consequence of being perspicuous,3,-5.594745161096214,-4.912713322146966,0.0
denouncement,a public act of denouncing,3,-4.287892380855728,-3.5526072486573836,0.0
lxxxvii,being seven more than eighty,1,-5.241983317532846,-5.241983317532846,0.0
visitant,someone who visits,2,-3.6715574729548033,-3.6715574729548033,0.0
voracity,excessive desire to eat,3,-4.552861209081246,-4.424299813432451,0.0
dogshit,obscene words for unacceptable behavior,4,-4.6282231937015235,-4.739362093786006,0.0
papilionoideae,alternative name used in some classification systems for the family Papilionaceae,7,-3.4291840838563505,-3.165064149135122,0.1428571428571429
bubulcus,small white egrets,3,-4.312999914163023,-3.4502099390122147,0.0
rapees,force (someone) to have sex against their will,3,-3.620528127954302,-3.7144721012097506,0.0
falanga,a form of torture in which the soles of the feet are beaten with whips or cudgels,7,-4.789195154778781,-4.673266932598642,0.0
whored,work as a prostitute,2,-4.27632759096667,-4.27632759096667,0.0
brecciated,form into breccia,2,-4.939655217763601,-4.939655217763601,0.0
dissolvable,capable of dissolving,2,-5.330490414620678,-5.330490414620678,0.0
telemeter,any scientific instrument for observing events at a distance and transmitting the information back to the observer,9,-3.9687807688759986,-3.9569055024359034,0.0
trichechus,type and sole genus of the Trichechidae,4,-4.302070782034197,-4.642307199331805,0.25
emended,make improvements or corrections to,3,-3.800868117084297,-4.022357750476073,0.0
judder,shake or vibrate rapidly and intensively,4,-5.4496478786860125,-5.471243571429355,0.0
dotterel,rare plover of upland areas of Eurasia,5,-4.9687322874358815,-5.492191142651161,0.0
kelter,in working order,2,-3.102085612021621,-3.102085612021621,0.0
orrisroot,fragrant rootstock of various irises especially Florentine iris; used in perfumes and medicines,10,-4.760671749119013,-4.822643282795614,0.0
dagestani,an ethnic minority living on the Caspian Sea in southwestern Russia and Azerbaijan,8,-4.607432770357862,-4.538938858924762,0.0
puckish,naughtily or annoyingly playful,3,-6.047594161254464,-6.047594161254464,0.33333333333333337
permissibly,in a permissible manner,2,-4.8932296247605205,-4.8932296247605205,0.0
viraemia,the presence of a virus in the blood stream,4,-4.125093024449951,-4.104279914730102,0.0
loyang,a city in east central China; the capital of ancient China during several dynasties,9,-3.895522203484332,-3.713054889334964,0.0
succinctness,terseness and economy in writing and speaking achieved by expressing a great deal in just a few words,9,-3.8240672330367445,-3.8225827461807222,0.11111111111111116
interbred,breed animals or plants using parents of different races and varieties,8,-3.7847465851458297,-3.778511895521593,0.0
parentless,having no parent or parents or not cared for by parent surrogates,5,-4.056788836397578,-3.737848532347635,0.0
thomism,the comprehensive theological doctrine created by Saint Thomas Aquinas in the 13th century and still taught by the Dominicans,11,-4.40963803435919,-4.194730167994119,0.0
chunga,Argentinian Cariama,2,-6.176096153440852,-6.176096153440852,0.5
guer,of or related to the genital and urinary organs or their functions,5,-4.4654939821016075,-4.627566363277409,0.0
hungriest,feeling hunger; feeling a need or desire to eat food,7,-3.9999432087538067,-3.7518654349324474,0.0
trebling,sing treble,2,-5.230693922981262,-5.230693922981262,0.0
cushitic,a group of languages spoken in Ethiopia and Somalia and northwestern Kenya and adjacent regions,8,-4.407938103928586,-4.775185801209793,0.125
universalizing,make universal,2,-3.6351537171063057,-3.6351537171063057,0.0
chaenomeles,flowering quince,2,-5.046610998576223,-5.046610998576223,0.0
chancre,a small hard painless nodule at the site of entry of a pathogen (as syphilis),8,-4.560078172247216,-4.50780577497759,0.0
dogcart,a cart drawn by a dog,3,-3.973684186333248,-3.745509280982996,0.0
gleans,"gather, as of natural products",3,-3.799509410209533,-3.718623666984754,0.0
certhia,type genus of the Certhiidae,3,-4.1319525733853935,-4.1319525733853935,0.33333333333333337
soulfulness,deep feeling or emotion,3,-4.3100434935111345,-4.191451416885636,0.0
yellowness,yellow color or pigment; the chromatic color resembling the hue of sunflowers or ripe lemons,10,-4.8290812047589595,-5.066333644185436,0.0
topdressing,scatter manure or fertilizer over (land),4,-4.991352892907413,-5.346327785823786,0.0
jocund,full of or showing high-spirited merriment; ; - Wordsworth,5,-4.7073202562255565,-4.525323015194605,0.19999999999999996
unutterably,to an inexpressible degree,2,-5.333742982716957,-5.333742982716957,0.0
scaffolded,provide with a scaffold for support,3,-4.161453169737695,-3.5116922548070715,0.0
chapterhouse,a building attached to a monastery or cathedral; used as a meeting place for the chapter,8,-4.035954794308944,-3.6715728466826505,0.0
tambocor,oral antiarrhythmic medication (trade name Tambocor) used as a last resort in treating arrhythmias; increases the risk of sudden death in heart attack patients,18,-4.307465197561335,-3.8776186926054192,0.0
donatist,an adherent of Donatism,2,-5.908638754535727,-5.908638754535727,0.5
perfluorocarbon,a powerful greenhouse gas emitted during the production of aluminum,6,-4.519410451840286,-4.432433685285437,0.0
brahmanism,the religious and social system of orthodox Hinduism,5,-4.318793252588972,-4.212609687387431,0.0
cnemidophorus,whiptails,1,-6.819121368101169,-6.819121368101169,0.0
gasherbrum,"a mountain in northern Kashmir (26,470 feet high)",5,-4.061634295158635,-3.924610705383752,0.0
inextinguishable,difficult or impossible to extinguish,3,-4.967797764647062,-4.577326599487723,0.0
foregoes,be earlier in time; go back further,4,-3.167060118855584,-3.0876650020575367,0.0
esotropia,strabismus in which one or both eyes turn inward toward the nose,5,-4.879235602013828,-4.717065013278559,0.0
intersperses,place at intervals in or among,2,-3.952978231503197,-3.952978231503197,0.0
misstating,state something incorrectly,3,-3.9922119331632224,-3.6494344702682255,0.0
cretinism,severe hypothyroidism resulting in physical and mental stunting,6,-4.768645409036078,-4.363998398714346,0.0
quietened,become quiet or quieter,3,-4.715189626701021,-4.544548676760805,0.0
oxonian,a native or resident of Oxford,3,-4.237243579034236,-4.200085573470417,0.0
paries,(anatomy) a layer (a lining or membrane) that encloses a structure,6,-4.547943159999047,-4.454605284758262,0.0
embrocation,a medicinal liquid that is rubbed into the skin to relieve muscular stiffness and pain,8,-4.9111852603944355,-5.219145350581045,0.0
danceing,move in a graceful and rhythmical way,4,-4.814550645111807,-4.69731668983221,0.0
borago,perennial herbs of the Mediterranean region,4,-4.6226820773678785,-4.773599832333259,0.0
betokened,be a signal for or a symptom of,2,-4.246005750020137,-4.246005750020137,0.0
lysogenic,of or relating to lysogeny,2,-4.8279362582204275,-4.8279362582204275,0.5
gulyas,a rich meat stew highly seasoned with paprika,6,-4.686145858350412,-4.326110841164242,0.0
tenderize,"make tender or more tender as by marinating, pounding, or applying a tenderizer",7,-4.895545177182946,-4.699644134303317,0.0
bequeaths,leave or give by will after one's death,3,-3.7372869267108033,-3.7942230999549076,0.0
myelomeningocele,a congenital defect of the central nervous system in which a sac containing part of the spinal cord and its meninges protrude through a gap in the vertebral column; frequently accompanied by hydrocephalus and mental retardation,20,-4.890557572244189,-4.78084810232822,0.0
hawed,utter `haw',2,-5.638658472549938,-5.638658472549938,0.0
romanticised,interpret romantically,2,-5.795934251423924,-5.795934251423924,0.0
indefatigably,with indefatigable energy,2,-5.183828693438403,-5.183828693438403,0.0
habited,put a habit on,2,-4.200035134359717,-4.200035134359717,0.0
scrutinises,"to look at critically or searchingly, or in minute detail",5,-4.621043253318978,-3.631787072133569,0.0
aristotelianism,(philosophy) the philosophy of Aristotle that deals with logic and metaphysics and ethics and poetics and politics and natural science,11,-4.503481430237952,-4.292190168953298,0.0
sympathising,share the feelings of; understand the sentiments of,4,-4.23907683763275,-4.085247447774434,0.0
dionaea,a genus of the family Droseraceae,3,-4.163978990246242,-4.163978990246242,0.33333333333333337
googolplex,a cardinal number represented as 1 followed by a googol of zeros (ten raised to the power of a googol),10,-4.55535432984973,-4.297163630149262,0.0
peccadillo,a petty misdeed,2,-5.838099769062649,-5.838099769062649,0.0
polygonia,comma butterflies,2,-4.935739917107664,-4.935739917107664,0.0
luciferin,pigment occurring in luminescent organisms (as fireflies); emits heatless light when undergoing oxidation,10,-5.180257368383771,-5.370104534185962,0.19999999999999996
angulated,make or become angular,3,-4.0587611800194825,-3.688500023865894,0.0
flickertail,of sagebrush and grassland areas of western United States and Canada,7,-4.059384634470184,-3.520865645780932,0.0
placekicker,(football) a kicker who makes a place kick for a goal,6,-4.056180405822539,-3.941277106177939,0.0
faqir,a Muslim or Hindu mendicant monk who is regarded as a holy man,7,-4.811927184882127,-4.505556802506979,0.0
nuttier,having the flavor of nuts,2,-4.688906999098943,-4.688906999098943,0.0
masquer,a participant in a masquerade,2,-4.917606124332828,-4.917606124332828,0.0
disillusioning,freeing from illusion or false belief,4,-4.077374084560373,-4.244448138575973,0.0
parcelled,divide into parts,2,-4.02003856598327,-4.02003856598327,0.0
cubbyhole,a small compartment,2,-4.284365584814782,-4.284365584814782,0.0
exiling,expel from a country,2,-4.717276246592795,-4.717276246592795,0.0
industrialising,organize (the production of something) into an industry,4,-3.9369094200395476,-3.6931645832883007,0.0
krait,brightly colored venomous but nonaggressive snake of southeastern Asia and Malay peninsula,9,-4.997116831845327,-5.067467595455063,0.11111111111111116
graspable,capable of being apprehended or understood,3,-5.181158576333046,-4.691642855965937,0.0
entreats,ask for or request earnestly,3,-4.453963439043504,-3.74252668203588,0.0
assuaging,cause to be more favorably inclined; gain the good will of,5,-4.422741964090081,-4.145003869522176,0.0
arduously,in an arduous manner,2,-5.190390716154415,-5.190390716154415,0.0
expansible,able to expand or be expanded,3,-4.163898387142801,-4.380599892503443,0.0
conciliated,cause to be more favorably inclined; gain the good will of,5,-4.422741964090081,-4.145003869522176,0.0
clericalism,a policy of supporting the influence and power of the clergy in secular or political matters,8,-4.014731543492271,-3.8201739705655458,0.0
foeman,an armed adversary (especially a member of an opposing military force),7,-4.213028519052939,-3.9961481304742037,0.0
confute,prove to be false,2,-4.404405350482623,-4.404405350482623,0.0
monstera,any plant of the genus Monstera; often grown as houseplants,6,-5.193109116730733,-4.831619471883122,0.0
muezzin,the Muslim official of a mosque who summons the faithful to prayer from a minaret five times a day,9,-4.5276486094900665,-4.505556802506979,0.0
sideswiped,strike from the side,2,-3.9722635975345733,-3.9722635975345733,0.0
amputating,remove surgically,2,-5.0856571911042,-5.0856571911042,0.0
northest,situated in or facing or moving toward or coming from the north,5,-4.182824700891926,-3.7788691513143817,0.0
brainier,having or marked by unusual and impressive intelligence,4,-4.366260797783572,-4.470314878122849,0.0
varan,any of various large tropical carnivorous lizards of Africa and Asia and Australia; fabled to warn of crocodiles,11,-4.717302059155134,-4.566853006091894,0.0
overcompensation,(psychiatry) an attempt to overcome a real or imagined defect or unwanted trait by overly exaggerating its opposite,11,-4.831776122774411,-4.887760921812338,0.0
unexpectedness,extraordinariness by virtue of being unexpected,3,-4.931534569599669,-4.931534569599669,0.33333333333333337
unenforced,not enforced; not compelled especially by legal or police action,6,-4.309862106048175,-3.977824868603878,0.0
permutes,change the order or arrangement of,3,-3.5587261801188155,-3.2364964422512363,0.0
derogated,cause to seem less serious; play down,5,-3.8660428999887464,-3.819810554034754,0.0
asimina,pawpaw,1,-7.026214267115848,-7.026214267115848,0.0
defaces,mar or spoil the appearance of,3,-4.541802914237043,-4.447869767237873,0.0
iodothyronine,thyronine with iodine added,3,-4.40188783080529,-4.40188783080529,0.33333333333333337
econometrician,an economist who uses statistical and mathematical methods,5,-4.133946296796384,-4.506852106654529,0.0
fusty,stale and unclean smelling,3,-5.848104789489181,-5.781060291649266,0.0
tined,plate with tin,2,-4.441560657130466,-4.441560657130466,0.0
rathskeller,a tavern below street level featuring beer; originally a German restaurant in the basement of city hall,11,-4.005017111258817,-3.950761709162899,0.0
tensiometer,a measuring instrument for measuring the moisture content of soil,6,-4.05090876720911,-3.922907471166722,0.0
