lemma,definition,len_tokens,mean_log_freq,median_log_freq,miss_rate
sound,appear in a certain way,3,-3.7507755358702712,-3.9055030099906283,0.0
adult,a fully developed person from maturity onward,5,-4.467077622141694,-4.082682521309335,0.0
format,the organization of information according to preset specifications (usually for computer processing),8,-4.017535347584534,-3.909659184360354,0.0
opportunity,a possibility due to a favorable combination of circumstances,5,-4.369490658993428,-4.351984692100439,0.0
hard,not easy; requiring great physical or mental effort to accomplish or comprehend or endure,9,-4.339514010026161,-4.04115352565384,0.0
fact,a piece of information about circumstances that exist or events that have occurred,6,-3.8451267178055937,-4.137251274309995,0.0
organization,a group of people who work together,4,-3.262229134881256,-3.099008060634712,0.0
four,being one more than three,0,,,1.0
communication,the activity of communicating; the activity of conveying information,5,-3.9170872876727882,-3.4424807315151646,0.0
texas,the second largest state; located in southwestern United States on the Gulf of Mexico,9,-3.8366487815865185,-3.5496338597257213,0.0
future,the time yet to come,3,-3.2774497254320116,-3.429852953166555,0.0
oct,the month following September and preceding November,5,-4.079741875767443,-3.5730284932094785,0.0
poker,fire iron consisting of a metal rod with a handle; used to stir a fire,9,-4.154951710145285,-4.16586355909972,0.0
status,the relative position or standing of things or especially persons in a society,7,-3.78098482322664,-3.7108102322354455,0.0
agreement,the statement (oral or written) of an exchange of promises,5,-3.9396430968657903,-3.8334428485265257,0.0
browse,"vegetation (such as young shoots, twigs, and leaves) that is suitable for animals to eat",8,-4.413514469368012,-4.377213820316667,0.0
fax,duplicator that transmits the copy by wire or radio,5,-4.614196924042015,-4.206999940005703,0.0
bad,having undesirable or negative qualities,3,-4.453199095850697,-4.266494124133512,0.0
february,the month following January and preceding March,5,-4.022908408343481,-3.5676167851112193,0.0
error,a wrong action attributable to bad judgment or ignorance or inattention,7,-4.683753591451866,-4.50332191688712,0.0
always,at all times; all the time and on every occasion,3,-3.2953112499654083,-2.723498589072389,0.0
cover,provide with a covering or cause to be covered,4,-3.6648989707701647,-3.6640465371194164,0.0
major,of greater importance or stature or rank,4,-4.365870560630928,-4.23834391801155,0.0
audio,the audible part of a transmitted signal,4,-4.450709724964485,-4.571423767744112,0.0
write,produce a literary work,3,-3.943906031689869,-4.113281057183565,0.0
agency,an administrative unit of government,3,-3.7326346996772517,-3.5927221423238453,0.0
nov,the month following October and preceding December,5,-4.066406996394017,-3.556315336349096,0.0
edition,the form in which a text (especially a printed book) is published,6,-3.62980482649754,-3.4415469864742003,0.0
ticket,a commercial document showing that the holder is entitled to something (as to ride on public transportation or to enter a public entertainment),12,-3.9018371945744232,-3.706604929119038,0.0
given,acknowledged as a supposition,2,-5.546317879367404,-5.546317879367404,0.0
put,put into a certain place or abstract location,5,-3.64335052410107,-3.6694080589815634,0.0
display,"to show, make visible or apparent",4,-3.920480343678821,-3.9101499022213533,0.0
easy,posing no difficulty; requiring little effort,5,-4.132352732748133,-4.04115352565384,0.0
holiday,leisure time away from work devoted to rest or pleasure,7,-3.9961132592268243,-4.021613637156051,0.0
database,an organized body of related information,4,-3.6636461335246215,-3.490352851317125,0.0
tell,express in words,2,-3.734979070285536,-3.734979070285536,0.0
id,a state in the Rocky Mountains,3,-3.864204021568,-3.924610705383752,0.0
china,a communist nation that covers a vast territory in eastern Asia; the most populous country in the world,10,-4.207885882025713,-4.102636122810465,0.0
style,how something is done or how it happens,3,-3.634598736326676,-3.6494344702682255,0.0
step,any maneuver made as part of progress toward a goal,5,-3.9347458078461948,-3.8672399363532333,0.0
making,the act that results in something coming to be,4,-3.4510252765471394,-3.4912301009119693,0.0
association,a formal organization of people or groups of people,5,-3.4706012895620733,-3.118523557514815,0.0
benefit,financial assistance in time of need,4,-3.4043020790055394,-3.431702533444227,0.0
period,an amount of time,2,-3.20397403779534,-3.20397403779534,0.0
package,a collection of things wrapped or boxed together,4,-3.8573111965913522,-3.723080209441032,0.0
tip,the extreme end of something; especially something pointed,6,-3.71237299626409,-3.6494344702682255,0.0
needs,a condition requiring relief,3,-3.9181987797446722,-4.04115352565384,0.0
possible,capable of happening or existing,3,-4.418474924821172,-4.36550614850643,0.0
common,belonging to or participated in by a community as a whole; public,5,-3.9070774675138735,-3.8384317704107795,0.0
might,physical strength,2,-4.091941108252211,-4.091941108252211,0.0
yet,up to the present time,2,-3.2041720427892315,-3.2041720427892315,0.0
artist,a person whose creative work shows sensitivity and imagination,6,-3.9240004974730742,-3.791595196711783,0.0
sun,the star that is the source of light and heat for the planets in the solar system,7,-3.7611060045867934,-3.5876237720339033,0.0
fund,a reserve of money set aside for some purpose,5,-3.833331810600735,-3.7067434244175748,0.0
try,make an effort or attempt,3,-3.7133716440815867,-3.8721132817597983,0.0
newsletter,report or open letter giving informal or confidential news of interest to a special group,10,-3.626767235282191,-3.4321235999483717,0.0
mile,"a unit of length equal to 1,760 yards or 5,280 feet; exactly 1609.344 meters",7,-4.034669127267979,-4.171969894438098,0.0
bank,sloping land (especially the slope beside a body of water),6,-4.3003431753284085,-3.8486709778757238,0.0
practice,a customary way of operation or behavior,4,-4.146326364230235,-3.9431222940561903,0.0
amount,a quantity of money,2,-3.7998395696673857,-3.7998395696673857,0.0
net,remaining after all deductions,2,-4.60458896360052,-4.60458896360052,0.0
present,temporal sense; intermediate between past and future; now existing or happening or in consideration,7,-4.336847484558529,-4.334774358245842,0.0
london,the capital and largest city of England; located on the Thames in southeastern England; financial and industrial and cultural center,12,-4.030717316283042,-3.9324479782445083,0.0
washington,the capital of the United States in the District of Columbia and a tourist mecca; George Washington commissioned Charles L'Enfant to lay out the city in 1791,14,-3.94319059948717,-3.9186154318695148,0.0714285714285714
operation,the state of being in effect or being operative,3,-3.8258436720961377,-3.5708279286564713,0.0
god,the supernatural being conceived as the perfect and omnipotent and omniscient originator and ruler of the universe; the object of worship in monotheistic religions,12,-5.158424678285601,-5.2521916401774895,0.0
delivery,the act of delivering or distributing something (as goods or mail),6,-3.787352115830696,-3.6010208594628046,0.0
animal,a living organism characterized by voluntary movement,5,-4.525127383192592,-4.70235000491383,0.0
energy,(physics) a thermodynamic quantity equivalent to the capacity of a physical system to do work; the units of energy are joules or ergs,12,-4.182549206212941,-4.055114676836927,0.08333333333333337
conference,a prearranged meeting for consultation or exchange of information or discussion (especially one with a formal agenda),9,-3.868080298097241,-3.9147954895003645,0.11111111111111116
become,enter or assume a certain state or condition,5,-3.661603489383719,-3.69248592789748,0.0
requirement,required activity,2,-3.7418171285845023,-3.7418171285845023,0.0
society,an extended social group having a distinctive cultural and economic organization,7,-4.001285834595785,-3.8007793781946244,0.0
short,primarily temporal sense; indicating or being or seeming to be limited in duration,7,-4.349316393501891,-4.385072707427829,0.0
thought,the content of cognition; the main thing you are thinking about,5,-3.9575777589432617,-3.463540318935289,0.0
porn,creative activity (writing or pictures or films etc.) of no literary or artistic value other than to stimulate sexual desire,12,-4.0750384901668655,-4.074027024697282,0.0
california,a state in the western United States on the Pacific; the 3rd largest state; known for earthquakes,9,-3.5063660575996267,-3.2933912489901993,0.0
enter,to come or go into,2,-3.264201630632402,-3.264201630632402,0.0
entry,an item inserted in a written record,4,-3.6231827224155513,-3.563353350039212,0.0
log,a segment of the trunk of a tree when stripped of branches,5,-4.282800236743784,-4.380247590697593,0.0
similar,marked by correspondence or resemblance,3,-4.728644556106471,-4.757594478864406,0.0
radio,medium for communication,2,-3.4983756955276495,-3.4983756955276495,0.0
council,a body serving in an administrative capacity,4,-4.0052140648236545,-4.120469842343595,0.0
owner,(law) someone who owns (is legal possessor of) a business,6,-3.912420279540047,-3.5104954752633333,0.0
president,an executive officer of a firm or corporation,4,-3.8765540433563936,-3.87014273879298,0.0
kid,a young person of either sex,3,-3.461825902503413,-3.492580651377053,0.0
career,the particular occupation for which you are trained,3,-4.171752019510296,-4.165631417464912,0.0
added,"make an addition (to); join or combine or unite with others; increase the quality, quantity, size or scope of",11,-3.912423322933002,-3.7533453943550814,0.0
drug,a substance that is used as a medicine or narcotic,4,-4.110705128701012,-4.092279569942508,0.0
trade,the commercial exchange (buying and selling on domestic or international markets) of goods and services,9,-3.4551569795413526,-3.457170092514937,0.0
listed,on a list,1,-3.0445056264331822,-3.0445056264331822,0.0
welcome,accept gladly,2,-4.7632724537166755,-4.7632724537166755,0.0
learning,the cognitive process of acquiring skill or knowledge,5,-4.1517844557802634,-3.8288596992141195,0.0
land,the land on which real estate is located,4,-3.788443677027658,-3.6125516922922927,0.0
ship,a vessel that carries passengers or freight,4,-4.506217105121894,-4.508455469752283,0.0
bill,a statute in draft before it becomes law,4,-3.94147730911093,-3.9403853409844958,0.0
publication,a copy of a printed work offered for distribution,5,-3.500498756118329,-3.457772933898433,0.0
popular,"regarded with great favor, approval, or affection especially by the general public",8,-4.080781746346099,-4.0941784752190316,0.0
original,preceding all others in time or being as first made or performed,6,-3.7925693654606847,-3.399645358450919,0.0
mar,make imperfect,2,-4.3278709330569,-4.3278709330569,0.0
toy,an artifact designed to be played with,3,-3.966731241809486,-3.5326018996971165,0.0
purpose,an anticipated outcome that is intended or that guides your planned actions,6,-4.13296098744403,-3.8881151581548594,0.0
answer,react verbally,2,-5.491615478675295,-5.491615478675295,0.0
mark,attach a tag or label to,3,-4.236861416947015,-3.992860382004064,0.0
environment,the totality of surrounding conditions,3,-4.729473672480175,-4.850880469225533,0.0
song,a short musical composition with words,4,-3.9404413694095437,-3.8858212504575134,0.0
specific,(sometimes followed by `to') applying to or characterized by or distinguishing something particular or special or unique,9,-4.1439594463589176,-3.930727138602233,0.0
facility,a building or place that provides a particular service or is used for a particular industry,8,-3.453501476403844,-3.4987415135773983,0.0
position,the particular portion of space occupied by something,5,-4.157819228159374,-3.9010595929468557,0.0
district,a region marked off for administrative or other purposes,4,-3.8127053418236025,-3.7070888883756252,0.0
beach,an area of sand sloping down to the water of a sea or lake,6,-4.184561637780308,-3.856711185953309,0.0
figure,a diagram or picture illustrating textual material,5,-4.375480005669632,-4.616998700953444,0.0
self,your consciousness of your own identity,2,-4.586745869597707,-4.586745869597707,0.0
central,serving as an essential component,3,-4.028890174062096,-4.088801206431707,0.0
force,"to cause to do through pressure or necessity, by physical, moral or intellectual means :",7,-4.1803887210629975,-4.021050136325613,0.0
talk,exchange thoughts; talk with,3,-3.7466117647168375,-3.7151051190691717,0.0
close,at or within a short distance in space or time or having elements near each other,5,-3.573186803385897,-3.6895594260355007,0.0
green,of the color between blue and yellow in the color spectrum; similar to the color of fresh grass,9,-3.917863029991191,-3.693372155030314,0.0
away,from a particular thing or place or position (`forth' is obsolete),6,-3.999991083299333,-3.805934912591151,0.0
calendar,a system of timekeeping that defines the beginning and length and divisions of the year,7,-4.104517773970146,-3.902238029983346,0.0
tour,a journey or route all the way around a particular place or area,6,-3.7024461886909026,-3.6174484639911593,0.0
pic,a form of entertainment that enacts a story by sound and a sequence of images giving the illusion of continuous movement,11,-4.020815059063711,-3.7207239303405957,0.0
client,a person who seeks the advice of a lawyer,4,-3.9151631051815046,-3.9670087321394014,0.0
includes,"have as a part, be made up out of",2,-3.120233419333006,-3.120233419333006,0.0
natural,in accordance with nature; relating to or concerning nature,5,-4.189398381756135,-4.039677001969701,0.0
australia,"a nation occupying the whole of the Australian continent; Aboriginal tribes are thought to have migrated from southeastern Asia 20,000 years ago; first Europeans were British convicts sent there as a penal colony",19,-4.371221205685851,-4.345838045818812,0.052631578947368474
manager,someone who controls resources and expenditures,4,-3.750287629465914,-3.6325489151198544,0.0
boy,a youthful male person,3,-4.338059109646056,-3.892404031817508,0.0
partner,a person's partner in marriage,3,-3.815478195731984,-3.719794592785127,0.0
entertainment,an activity that is diverting and that holds the attention,4,-4.2929378506547735,-3.983918249067679,0.0
least,used to form the superlative,3,-4.112031850658309,-3.3462941172064258,0.0
centre,a low-lying region in central France,4,-3.700979228401614,-3.713054889334964,0.25
safety,the state of being certain that adverse effects will not be caused by some agent under defined conditions,8,-3.7834799599658306,-3.7806493361009528,0.0
meet,come together,2,-3.6128344923407356,-3.6128344923407356,0.0
pro,in favor of (an action or proposal etc.),4,-4.028377822238083,-4.074296279155641,0.0
risk,expose to a chance of loss or damage,4,-4.247686166070412,-4.068740071733721,0.0
award,a grant made by a law court,4,-3.486744894140606,-3.4777335610940665,0.0
sure,having or feeling no doubt or uncertainty; confident and assured,5,-4.535049606598577,-4.768221705003497,0.0
marketing,the exchange of goods for an agreed sum of money,5,-3.7636208590137246,-3.8334428485265257,0.0
david,patron saint of Wales (circa 520-600),4,-4.666511507736432,-4.664652409218687,0.0
updated,modernize or bring up to date,3,-4.396399160767181,-4.008985821888034,0.0
able,(usually followed by `to') having the necessary means or skill or know-how or authority to do something,8,-3.7818841020651277,-3.8288596992141195,0.125
provides,give something useful or necessary to,4,-3.765351070170494,-3.778638016428567,0.0
fun,activities that are enjoyable or amusing,3,-4.850183511883549,-5.082832956858411,0.0
due,owed and payable immediately or on demand,4,-4.54658247676858,-4.453170549117047,0.0
already,prior to a specified or implied time,4,-3.998958534998547,-4.22976773160893,0.0
response,a result,1,-3.1722064340963927,-3.1722064340963927,0.0
letter,a written message addressed to a person or organization,5,-3.4413452320468934,-3.492580651377053,0.0
rock,a lump or mass of hard consolidated mineral matter,6,-4.340635406146319,-4.300298634635224,0.0
feb,the month following January and preceding March,5,-4.022908408343481,-3.5676167851112193,0.0
gold,coins made of gold,3,-3.719636303024988,-3.7367256473393886,0.0
production,the act or process of producing something,4,-3.687437394125782,-3.6010208594628046,0.0
several,considered individually,2,-4.476495664944087,-4.476495664944087,0.0
parent,a father or mother; one who begets or one who gives birth to or nurtures and raises a child; a relative who plays the role of guardian,12,-4.303681450511536,-4.099855599345437,0.0
machine,any mechanical or electrical device that transmits or modifies energy to perform or assist in the performance of human tasks,11,-4.3115606407589,-4.221756333587953,0.0
sep,the month following August and preceding October,5,-4.09012743115746,-3.625019777485866,0.0
living,the experience of being alive; the course of human events and activities,6,-3.6221624139316204,-3.4865721886386267,0.0
france,a republic in western Europe; the largest country wholly in Europe,7,-3.9231603668690043,-3.7896450148993117,0.0
bar,a room or establishment where alcoholic drinks are served over a counter,6,-4.234996253223168,-4.183999720843122,0.0
called,assign a specified (usually proper) proper name to,6,-4.1483607508946765,-4.320769314179006,0.0
average,approximating the statistical norm or average or expected value,6,-4.269281657932682,-4.36814816646905,0.0
restaurant,a building where people go to eat,4,-3.514566891871692,-3.3376222895657093,0.0
agent,an active and efficient cause; capable of producing a certain effect,7,-4.030891553794535,-3.9055030099906283,0.0
url,the address of a web page on the world wide web,6,-3.142568196794737,-3.049230234348399,0.0
ask,inquire about,1,-4.993630288375084,-4.993630288375084,0.0
daily,every day; without missing a day,3,-3.308047955163753,-2.893598995532943,0.0
limited,small in range or scope,3,-3.814912276061758,-3.6303841459214383,0.0
powered,supply the force or power for the functioning of,4,-3.9254012907644658,-3.6527044194100435,0.0
domain,a particular environment or walk of life,4,-3.7332413761990586,-3.8043669449833493,0.0
copy,a reproduction of a written record (e.g. of a legal or school record),6,-3.6471002573517404,-3.5384288929143324,0.0
past,the time that has elapsed,2,-4.625808408122624,-4.625808408122624,0.0
dog,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,14,-4.551221125550367,-4.557775649903191,0.0
kind,a category of things distinguished by some common characteristic or quality,6,-3.855920916884474,-3.578743855734852,0.0
five,being one more than four,0,,,1.0
auto,a motor vehicle with four wheels; usually propelled by an internal combustion engine,8,-4.33994096393455,-4.0424094879987225,0.0
electronics,the branch of physics that deals with the emission and effects of electrons and with the use of electronic devices,9,-3.9120145501535593,-3.88463133854723,0.0
discount,bar from attention or consideration,3,-4.044426095016925,-4.116088719862828,0.0
feel,undergo an emotional sensation or be in a particular state of mind,6,-4.288595014644631,-4.275622805278032,0.0
reading,the cognitive process of understanding a written linguistic message,6,-4.037408360799921,-3.8229620461234584,0.0
final,occurring at or forming an end or termination,4,-3.955022848582094,-3.870364912583479,0.0
planning,an act of formulating a program for a definite course of action,6,-4.0348762368209075,-3.504862898926131,0.0
town,an urban area with a fixed boundary that is smaller than a city,6,-3.7545125855478325,-3.809638630939657,0.0
increase,become bigger or greater in amount,4,-3.5055330281354906,-3.5590393515367804,0.0
object,a tangible and visible entity; an entity that can cast a shadow,6,-4.519374368478073,-4.367312817612818,0.0
weather,the atmospheric conditions that comprise the state of the atmosphere in terms of temperature and wind and clouds and precipitation,10,-4.179543851990066,-4.260103770797067,0.0
heart,the locus of feelings and intuitions,3,-4.944988737675091,-5.1749766885300135,0.0
engine,motor that converts thermal energy to mechanical work,6,-4.056641969597777,-4.250580938378633,0.0
finance,obtain or provide money for,3,-3.7606637523033495,-3.5116922548070715,0.0
technical,of or relating to technique or proficiency in a practical skill,5,-4.434766763972017,-4.304995812298642,0.0
front,the side that is forward or prominent,3,-4.177764477983651,-4.00318654923478,0.0
done,having finished or arrived at completion,3,-4.4697299816729625,-4.476496417899492,0.0
printer,someone whose occupation is printing,3,-4.185602648367997,-4.22273657417623,0.0
treatment,care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury),12,-4.052853612977712,-3.989058530976047,0.0
decision,the act of making up your mind about something,4,-3.5297951254960576,-3.6010208594628046,0.0
direct,direct in spatial dimensions; proceeding without deviation or interruption; straight and short,8,-4.445074895557013,-4.484971560424409,0.0
bit,a small piece or quantity of something,4,-3.783567186393661,-3.7859761633938884,0.0
album,one or more recordings issued together; originally released on 12-inch phonograph records (usually with attractive record covers) and later on cassette audiotape and compact disc,16,-4.215770523435057,-3.980722932886157,0.0
reason,a rational motive for a belief or action,4,-4.5160231621501525,-4.583640239712171,0.0
employee,a worker who is hired to perform a job,4,-3.9119114818712855,-4.0730557692694145,0.0
patient,a person who requires medical care,4,-3.629891666376673,-3.535415196707638,0.0
nude,a painting of a naked human figure,4,-3.9348980197483274,-3.923377364238002,0.0
chapter,a subdivision of a written work; usually numbered and titled,6,-3.642527570759501,-3.526313965881532,0.0
eye,the organ of sight,2,-4.56978752381025,-4.56978752381025,0.0
aug,the month following July and preceding September,5,-4.0833336207857185,-3.5743375687667758,0.0
ever,at any time,1,-2.723498589072389,-2.723498589072389,0.0
downloads,transfer a file or program from a central computer to a smaller computer or to a computer at a remote location,10,-3.450788108314357,-3.288696271046423,0.0
lake,a body of (usually fresh) water surrounded by land,6,-3.9179381310763355,-3.747667604627287,0.0
hit,cause to move by striking,3,-4.214250108256286,-3.8354651907167554,0.0
early,at or near the beginning of a period of time or course of events or before the usual or expected time,8,-3.5574608402872485,-3.5272009629136387,0.0
lyric,the text of a popular song or musical-comedy number,5,-3.488552442018519,-3.564240122512828,0.19999999999999996
bid,propose a payment,2,-4.24558110931712,-4.24558110931712,0.0
third,coming next after the second and just before the fourth in position,5,-3.620842372576257,-3.4713846992240227,0.0
either,after a negative statement used as an intensive meaning something like `likewise' or `also',8,-3.8421375896797985,-3.643825602409938,0.0
purchase,obtain by purchase; acquire by means of a financial transaction,6,-4.015686326536729,-3.944497735148076,0.0
ago,in the past,1,-3.745014249988702,-3.745014249988702,0.0
lead,take somebody somewhere,3,-4.1987669793891715,-4.613053322030187,0.0
fall,descend in free fall under the influence of gravity,5,-4.2880469651374655,-4.260330967689326,0.0
sample,a small part of something intended as representative of the whole,6,-3.8555613169330756,-3.7439331203395025,0.0
apr,the month following March and preceding May,4,-3.9645016475718253,-3.7491719618567263,0.0
device,an instrumentality invented for a particular purpose,4,-4.832990695571776,-4.760179859846525,0.0
church,one of the groups of Christians who have their own beliefs and forms of worship,5,-3.835451248686329,-3.7952303731361265,0.19999999999999996
written,set down in writing in any of various ways,4,-3.473248758979332,-3.4378450030340524,0.0
loss,something that is lost,2,-4.018110320082364,-4.018110320082364,0.0
federal,national; especially in reference to the government of the United States as distinct from that of its member units,9,-3.7709451328170283,-3.552311695348371,0.0
face,the front of the human head from the forehead to the chin and ear to ear,7,-4.346996281058527,-4.423174048302244,0.0
teacher,a person whose occupation is teaching,3,-4.106094832841893,-4.377138799029503,0.0
hosting,be the host of or for,1,-3.9760468706272336,-3.9760468706272336,0.0
foot,the part of the leg of a human being below the ankle joint,5,-4.014718201951988,-4.1369602376046535,0.0
turn,"change orientation or direction, also in the abstract sense",6,-3.7907968886296177,-3.9241232693700736,0.0
port,a place (seaport or airport) where people and merchandise can enter or leave a country,8,-3.93809463290234,-3.790245066318206,0.0
basic,pertaining to or constituting a base or basis,4,-4.598430464830535,-4.395146935019945,0.0
shoe,footwear shaped to fit the foot (below the ankle) with a flexible upper of leather or plastic and a sole and heel of heavier material,13,-4.401552467673028,-4.254028517483675,0.0
cheap,relatively low in price or charging low prices,6,-3.5073675791710097,-3.487369082656397,0.0
weight,the vertical force exerted by a mass as a result of gravity,6,-4.363842876020384,-4.333256409401673,0.0
matter,a vaguely specified concern,3,-4.629234556038576,-4.085659954335281,0.0
true,consistent with fact or reality; not false; ; - B. Russell,5,-4.224976277688898,-4.244729648086119,0.0
europe,the 2nd smallest continent (actually a vast peninsula of Eurasia); the British use `Europe' to refer to all of the continent except the British Isles,12,-4.439992909460371,-4.49339812722914,0.0
tech,a school teaching mechanical and industrial arts and the applied sciences,7,-3.785664224292124,-3.8867086147952405,0.0
spring,the season of growth,2,-3.8438524146161797,-3.8438524146161797,0.0
degree,a position on a scale of intensity or amount or quality,5,-3.931641337272618,-3.7108102322354455,0.0
plus,a useful or valuable quality,3,-3.999294702563097,-4.004959910033352,0.0
license,a legal document giving official permission to do something,6,-3.673275376477649,-3.6303636336983747,0.0
component,an abstract part of something,3,-3.5942141779326024,-3.6494344702682255,0.0
king,a male sovereign; ruler of a kingdom,4,-4.5053576040740495,-4.503993429844147,0.0
lesbian,a female homosexual,2,-4.501793188513994,-4.501793188513994,0.0
usually,under normal conditions,2,-3.6975202199433967,-3.6975202199433967,0.0
death,the event of dying or departure from life,4,-3.79841579695862,-3.677491252280709,0.0
percent,a proportion in relation to a whole (which is usually the amount per hundred),5,-4.040302984811184,-3.879962739141229,0.0
edit,"prepare for publication or presentation by correcting, revising, or adapting",6,-4.432281807937728,-4.283423587453839,0.0
together,in contact with each other or in proximity,2,-4.034119165805862,-4.034119165805862,0.0
commercial,connected with or engaged in or sponsored by or used in commerce or commercial enterprises,7,-3.9411094234284056,-4.007628702852149,0.0
fast,acting or moving or capable of acting or moving quickly,6,-3.9161579617176936,-3.8354651907167554,0.0
strategy,an elaborate and systematic plan of action,4,-4.264056373887394,-4.205919011247344,0.0
en,half the width of an em,3,-4.122567643672643,-4.1931037037934225,0.0
getting,the act of acquiring something,3,-4.008948711382491,-3.6494344702682255,0.0
global,involving the entire earth; not limited or provincial in scope,6,-4.308370224694095,-4.191447514918105,0.0
cable,a telegram sent abroad,3,-4.507688228398016,-4.598111888722956,0.0
charge,an impetuous rush toward someone or something,4,-4.688578536380094,-4.233712551468427,0.0
economic,"of or relating to an economy, the system of production and management of material wealth",7,-3.8577195519032377,-3.7368946963083762,0.0
sort,a category of things distinguished by some common characteristic or quality,6,-3.855920916884474,-3.578743855734852,0.0
structure,a thing constructed; a complex entity constructed of many parts,7,-3.950862195806071,-4.069699669435394,0.0
often,many times at short intervals,4,-3.5627253328090527,-3.4776418070964454,0.0
subscribe,"offer to buy, as of stocks and shares",4,-3.3912703643568216,-3.4070903345010572,0.0
submit,refer for judgment or consideration,3,-4.372377198911153,-4.336504594112682,0.0
score,a number or letter indicating quality (especially of a student's performance),7,-3.6481663746555975,-3.596332380237689,0.0
favorite,something regarded with special favor or liking,5,-4.256575872757709,-4.269985584588727,0.0
manufacturer,a business engaged in manufacturing some product,4,-3.6811094735999115,-3.546181735782893,0.0
germany,a republic in central Europe; split into East Germany and West Germany after World War II and reunited in 1990,12,-3.9234850242927917,-3.751349952117138,0.0
included,"have as a part, be made up out of",2,-3.120233419333006,-3.120233419333006,0.0
though,(postpositive) however,2,-3.5547387506992973,-3.5547387506992973,0.5
flower,a plant cultivated for its blooms or blossoms,4,-4.894043224664237,-5.021004778946697,0.0
oil,a slippery or viscous liquid or liquefiable substance not miscible with water,7,-5.065678879473514,-4.958827046582991,0.1428571428571429
casino,a public building for gambling and entertainment,4,-3.939563545985707,-3.648709100686882,0.0
vehicle,a conveyance that transports people or objects,4,-4.141109280010323,-3.9192838215582784,0.0
various,of many different kinds purposefully arranged but lacking any uniformity,7,-4.500778436066712,-4.2231919320019005,0.0
contract,a binding agreement between two or more persons that is enforceable by law,5,-4.090042033385091,-3.658660233023863,0.0
mortgage,a conditional conveyance of property as security for the repayment of a loan,6,-4.344522695533702,-4.301704232276041,0.0
linux,an open-source version of the UNIX operating system,4,-3.432985884656473,-3.3592809867100417,0.25
character,an imaginary person represented in a work of fiction (play or film or story),8,-3.8591586751386857,-3.561119079754314,0.0
channel,a path over which electrical signals can pass,4,-4.078878235533215,-4.067129365284124,0.0
base,use as a basis for; found on,3,-3.266132528677895,-2.912148593587212,0.0
james,a Stuart king of Scotland who married a daughter of Henry VII; when England and France went to war in 1513 he invaded England and died in defeat at Flodden (1473-1513),16,-4.486916825845823,-4.255226749743917,0.0
vote,express one's preference for a candidate or for a measure or resolution; cast a vote,7,-4.047008729875695,-3.9782848787777603,0.0
construction,the act of constructing something,3,-3.9787780357641793,-3.6494344702682255,0.0
fire,the event of something burning (often destructive),5,-4.075983256439335,-3.803085904952183,0.0
advertising,a public promotion of some product or service,4,-3.2468561322972143,-3.0424969457553495,0.0
clear,readily apparent to the mind,3,-4.520755976162952,-4.784923754118837,0.0
protection,the activity of protecting someone or something,4,-3.7933424506146416,-3.7674703965384326,0.0
speed,distance travelled per unit time,4,-3.393804289538255,-3.4474065333223636,0.0
river,a large natural stream of water (larger than a creek),6,-3.749090097390555,-3.6341287633552377,0.0
received,get something; come into possession of,4,-3.690285860494042,-3.5396437117173902,0.0
choose,"pick out, select, or choose from a number of alternatives",5,-3.6879168413970262,-3.8151775777846937,0.0
knowledge,the psychological result of perception and learning and reasoning,5,-3.980358584086755,-3.7619239287243644,0.0
hill,a local and well-defined elevation of the land,4,-3.9717837374439946,-3.7011938252772443,0.25
consumer,a person who uses goods or services,4,-3.0373965269960164,-2.9608303904130557,0.0
band,an unofficial association of people or groups,4,-3.736467966858671,-3.396674168813382,0.0
plant,buildings for carrying on industrial labor,4,-3.9702846944666694,-4.059044242508975,0.0
opinion,a personal belief or judgment that is not founded on proof or certainty,6,-4.7398026702459255,-4.409110540645289,0.0
beauty,the qualities that give pleasure to the senses,4,-4.148866501985738,-3.9906441982478276,0.0
currently,at this time or period; now,2,-3.199425640841731,-3.199425640841731,0.0
cause,"give rise to; cause to happen or occur, not always intentionally",7,-4.1874946616045845,-4.242357940591886,0.0
michael,(Old Testament) the guardian archangel of the Jews,5,-4.695235393709778,-4.64848074622641,0.0
writing,the act of creating written works,4,-3.4767738652791595,-3.5925652303961346,0.0
registered,record in writing; enter into a book of names or events or transactions,7,-3.4525434020328736,-3.4598260864947403,0.0
season,a period of the year marked by special events or activities in some field,7,-3.4017065248848923,-3.4424807315151646,0.0
setting,the context and environment in which something is set,4,-3.67177048567294,-3.678554383644034,0.0
golf,a game played on a large open course with 9 or 18 holes; the object is use as few strokes as possible in playing all the holes,12,-3.6874162960502157,-3.613921030398533,0.0
receive,get something; come into possession of,4,-3.690285860494042,-3.5396437117173902,0.0
editor,a person responsible for the editorial aspects of publication; the person who determines the final content of a text (especially of a newspaper or magazine),13,-3.857539421814865,-3.752814388225736,0.0
screen,a white or silvered surface where pictures can be projected for viewing,6,-3.4616181831547093,-3.346874135613497,0.0
investment,the act of investing; laying out money or capital in an enterprise with the expectation of profit,8,-4.085339552217462,-4.005121654866907,0.0
logo,a company emblem or device,3,-4.073158389061274,-3.7763268649215753,0.0
choice,the person or thing chosen or selected,4,-3.7136800831817203,-3.517502073175434,0.0
wide,having great (or a certain) extent from one side to the other,4,-3.7645162629206266,-3.737574834741209,0.0
